Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,No,Travel_Rarely,231,Research & Development,8,4,Other,1,5583,3,Female,54,3,1,Laboratory Technician,1,Married,275892,1435651,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
37,Yes,Travel_Rarely,693,Sales,1,4,Life Sciences,1,5584,1,Male,46,2,3,Sales Executive,3,Married,862619,1239024,5,Y,No,11,3,3,80,0,16,2,1,14,1,11,7
38,No,Travel_Rarely,322,Sales,10,4,Life Sciences,1,5585,4,Female,89,2,2,Sales Executive,4,Divorced,545061,1972246,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
41,No,Travel_Frequently,1003,Sales,1,3,Marketing,1,5586,3,Female,64,3,2,Sales Executive,1,Divorced,348766,360552,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
58,No,Travel_Rarely,615,Sales,21,3,Life Sciences,1,5587,4,Female,72,3,4,Manager,4,Married,1509604,970436,4,Y,Yes,13,3,3,80,1,28,2,2,1,0,0,0
48,No,Travel_Rarely,1470,Research & Development,20,4,Medical,1,5588,4,Male,52,3,1,Research Scientist,3,Married,190236,493601,4,Y,No,17,3,1,80,2,13,2,2,1,0,0,0
41,No,Travel_Rarely,914,Sales,3,3,Life Sciences,1,5589,3,Male,56,2,2,Sales Executive,2,Divorced,753972,1044140,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
38,Yes,Travel_Rarely,1205,Research & Development,29,1,Medical,1,5590,2,Male,70,3,2,Healthcare Representative,1,Married,534769,919391,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
34,Yes,Travel_Rarely,138,Sales,16,3,Marketing,1,5591,1,Female,70,3,2,Sales Executive,1,Single,408858,2168458,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
34,No,Travel_Rarely,298,Sales,20,4,Life Sciences,1,5592,4,Male,75,4,2,Sales Executive,4,Single,432181,1667636,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7
36,No,Non-Travel,1081,Research & Development,23,4,Life Sciences,1,5593,2,Female,48,3,2,Laboratory Technician,2,Married,488538,591292,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8
57,No,Travel_Rarely,372,Research & Development,1,2,Life Sciences,1,5594,2,Male,93,4,2,Research Scientist,3,Married,400558,256636,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
37,No,Travel_Rarely,1184,Sales,4,3,Life Sciences,1,5595,3,Male,87,3,3,Sales Executive,4,Single,637938,1270066,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3
43,No,Travel_Rarely,1065,Research & Development,9,2,Other,1,5596,4,Male,93,2,5,Manager,4,Single,1659917,2217345,8,Y,No,22,4,4,80,0,25,2,3,1,0,0,1
19,No,Non-Travel,334,Research & Development,5,2,Life Sciences,1,5597,2,Male,74,3,1,Research Scientist,4,Single,113876,1153202,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0
35,No,Non-Travel,206,Research & Development,7,4,Life Sciences,1,5598,3,Female,51,3,2,Healthcare Representative,3,Married,362378,1006956,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9
54,No,Travel_Rarely,183,Human Resources,26,4,Human Resources,1,5599,3,Male,71,4,5,Manager,2,Married,1590529,2105710,4,Y,Yes,18,3,1,80,1,35,0,3,11,9,1,4
37,No,Travel_Rarely,681,Research & Development,13,3,Medical,1,5600,1,Male,48,3,2,Research Scientist,4,Married,332249,250411,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
40,Yes,Travel_Rarely,319,Sales,25,4,Marketing,1,5601,4,Male,58,2,3,Sales Executive,2,Single,736127,1498233,2,Y,Yes,12,3,3,80,0,8,2,3,5,4,1,0
28,No,Travel_Frequently,800,Research & Development,1,4,Medical,1,5602,4,Male,46,3,1,Laboratory Technician,3,Single,185007,530951,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
46,No,Travel_Rarely,1034,Research & Development,3,3,Life Sciences,1,5603,1,Male,51,3,4,Research Director,3,Married,1495328,173802,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1
32,No,Travel_Frequently,1331,Research & Development,7,3,Life Sciences,1,5604,2,Male,98,4,1,Laboratory Technician,2,Married,209658,2148123,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3
31,Yes,Travel_Frequently,628,Sales,1,4,Life Sciences,1,5605,2,Female,50,1,1,Sales Representative,3,Single,103252,1348003,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
42,No,Travel_Rarely,481,Research & Development,2,2,Medical,1,5606,4,Male,34,3,4,Manager,1,Married,1463124,1227736,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
42,No,Travel_Rarely,164,Research & Development,1,4,Life Sciences,1,5607,2,Female,97,3,1,Laboratory Technician,1,Divorced,216215,1729056,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2
26,Yes,Travel_Rarely,1007,Research & Development,17,2,Life Sciences,1,5608,4,Female,97,3,1,Laboratory Technician,2,Married,154546,228748,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,1
28,No,Travel_Rarely,1149,Sales,4,3,Medical,1,5609,2,Female,77,3,1,Sales Representative,2,Married,239289,283445,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
26,No,Travel_Rarely,188,Research & Development,4,3,Life Sciences,1,5610,2,Male,86,4,2,Manufacturing Director,2,Married,552614,387444,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
30,Yes,Travel_Frequently,677,Sales,2,3,Life Sciences,1,5611,3,Female,89,2,1,Sales Representative,4,Single,209990,1009114,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
54,No,Travel_Rarely,1289,Research & Development,5,3,Other,1,5612,3,Female,58,3,5,Manager,3,Divorced,1584802,840956,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,8
35,No,Travel_Rarely,208,Sales,1,3,Medical,1,5613,1,Female,81,3,2,Sales Executive,3,Single,396574,528876,1,Y,No,16,3,4,80,0,4,3,3,5,4,0,3
36,No,Travel_Rarely,416,Research & Development,2,4,Other,1,5614,4,Female,72,3,2,Research Scientist,2,Married,576850,1614516,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
40,Yes,Travel_Rarely,1349,Sales,20,2,Marketing,1,5615,2,Female,72,3,1,Sales Representative,2,Single,273402,1795871,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
29,No,Travel_Rarely,751,Sales,26,3,Life Sciences,1,5616,3,Male,47,2,2,Sales Executive,1,Married,399230,2016153,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
58,Yes,Travel_Frequently,791,Research & Development,1,1,Life Sciences,1,5617,4,Male,56,2,1,Laboratory Technician,4,Divorced,219950,1144570,9,Y,Yes,14,3,4,80,1,3,3,2,0,0,0,0
51,No,Travel_Frequently,318,Research & Development,28,2,Medical,1,5618,4,Female,61,4,4,Manufacturing Director,3,Married,1119670,791322,2,Y,Yes,11,3,2,80,1,24,3,2,6,3,0,2
29,No,Travel_Frequently,769,Research & Development,1,4,Life Sciences,1,5619,2,Male,75,1,1,Research Scientist,4,Divorced,217128,1594347,1,Y,No,18,3,4,80,1,9,5,3,10,7,2,8
42,No,Travel_Rarely,199,Research & Development,1,4,Life Sciences,1,5620,2,Female,96,3,1,Laboratory Technician,1,Divorced,229910,1713701,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2
45,No,Travel_Frequently,1231,Research & Development,7,3,Life Sciences,1,5621,1,Male,96,3,3,Laboratory Technician,1,Divorced,453429,1646471,1,Y,No,18,3,1,80,1,25,2,3,24,9,9,11
48,No,Travel_Rarely,747,Research & Development,1,3,Life Sciences,1,5622,4,Male,76,2,5,Research Director,4,Single,1509687,693963,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
31,Yes,Travel_Frequently,676,Sales,2,4,Life Sciences,1,5623,2,Female,51,1,1,Sales Representative,3,Single,138278,1351655,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
35,No,Travel_Rarely,188,Research & Development,8,5,Life Sciences,1,5624,2,Female,32,3,2,Manufacturing Director,1,Divorced,462725,368271,3,Y,No,14,3,3,80,1,6,3,3,0,0,0,0
27,No,Travel_Rarely,590,Research & Development,27,3,Medical,1,5625,2,Female,39,1,2,Manufacturing Director,1,Divorced,417158,1684070,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0
30,Yes,Travel_Frequently,986,Research & Development,1,3,Medical,1,5626,1,Male,46,2,1,Laboratory Technician,2,Divorced,211152,584735,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
38,No,Travel_Rarely,427,Human Resources,1,3,Human Resources,1,5627,3,Male,35,4,1,Human Resources,3,Married,218622,446706,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0
41,No,Travel_Rarely,513,Research & Development,7,2,Technical Degree,1,5628,2,Female,43,4,1,Research Scientist,3,Married,268588,1559736,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8
50,No,Non-Travel,134,Sales,1,3,Life Sciences,1,5629,4,Female,95,3,2,Sales Executive,3,Married,532196,2029350,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13
40,No,Travel_Rarely,310,Research & Development,1,4,Life Sciences,1,5630,2,Male,87,3,1,Laboratory Technician,2,Married,199200,594612,3,Y,No,22,4,3,80,1,6,3,3,4,2,0,3
19,No,Travel_Rarely,1187,Research & Development,3,1,Medical,1,5631,2,Female,78,3,1,Laboratory Technician,2,Single,140519,1312313,1,Y,No,14,3,4,80,0,2,3,3,2,0,0,0
32,No,Travel_Rarely,332,Research & Development,20,3,Life Sciences,1,5632,2,Male,89,3,2,Laboratory Technician,3,Divorced,380555,1536662,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
42,Yes,Travel_Rarely,1342,Sales,20,2,Marketing,1,5633,2,Female,69,3,1,Sales Representative,2,Single,276888,1765742,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
31,No,Travel_Rarely,1473,Research & Development,22,3,Medical,1,5634,2,Male,65,2,2,Healthcare Representative,4,Married,474345,1146811,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8
31,No,Travel_Frequently,829,Research & Development,1,1,Life Sciences,1,5635,3,Female,96,3,2,Manufacturing Director,1,Married,325609,894574,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3
38,No,Travel_Rarely,1403,Research & Development,2,4,Medical,1,5636,3,Female,94,3,1,Laboratory Technician,3,Divorced,192145,1289239,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
44,No,Travel_Frequently,404,Research & Development,1,3,Life Sciences,1,5637,4,Female,33,3,2,Healthcare Representative,4,Married,427865,1792468,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2
30,Yes,Travel_Frequently,303,Sales,26,4,Marketing,1,5638,3,Female,52,2,2,Sales Executive,1,Single,581249,1945022,5,Y,No,15,3,3,80,0,9,5,2,7,3,0,1
22,No,Travel_Rarely,1166,Research & Development,5,3,Life Sciences,1,5639,4,Male,59,4,1,Research Scientist,2,Divorced,198868,988862,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2
37,No,Travel_Frequently,1291,Sales,2,4,Medical,1,5640,3,Male,30,1,2,Sales Executive,4,Divorced,796966,624326,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3
37,No,Travel_Rarely,867,Research & Development,1,4,Life Sciences,1,5641,2,Female,32,4,2,Healthcare Representative,4,Single,632294,1564301,0,Y,No,13,3,3,80,0,9,4,2,9,7,1,8
26,No,Travel_Rarely,494,Research & Development,1,2,Life Sciences,1,5642,2,Female,88,2,1,Research Scientist,3,Married,223270,1273386,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
31,No,Travel_Rarely,732,Research & Development,3,4,Life Sciences,1,5643,2,Male,70,3,1,Laboratory Technician,3,Married,310088,1500723,1,Y,No,14,3,4,80,1,7,2,4,5,2,0,3
33,No,Travel_Rarely,1074,Human Resources,2,2,Human Resources,1,5644,4,Male,57,3,1,Human Resources,2,Divorced,175130,1878373,3,Y,Yes,11,3,3,80,1,8,4,4,4,3,0,3
27,Yes,Travel_Rarely,666,Research & Development,1,2,Life Sciences,1,5645,1,Female,65,1,1,Research Scientist,2,Single,169569,332664,7,Y,Yes,13,3,4,80,0,11,4,3,8,7,3,7
43,No,Travel_Rarely,1188,Sales,1,3,Medical,1,5646,4,Male,73,3,2,Sales Executive,4,Married,614283,445627,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8
32,No,Travel_Rarely,544,Research & Development,1,3,Life Sciences,1,5647,2,Male,66,3,2,Research Scientist,2,Married,501569,589217,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9
35,No,Travel_Frequently,215,Research & Development,18,2,Life Sciences,1,5648,3,Male,59,3,3,Manufacturing Director,4,Single,807673,1633191,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
39,No,Travel_Rarely,1121,Research & Development,13,3,Life Sciences,1,5649,4,Female,95,3,1,Laboratory Technician,1,Divorced,250577,2240917,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17
37,No,Travel_Rarely,1027,Research & Development,1,2,Medical,1,5650,3,Female,84,2,1,Research Scientist,1,Married,295646,1542140,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
33,No,Travel_Rarely,643,Research & Development,5,3,Life Sciences,1,5651,4,Male,34,2,3,Healthcare Representative,4,Divorced,586727,1704903,4,Y,No,15,3,3,80,1,8,2,3,3,2,1,2
52,No,Travel_Rarely,763,Human Resources,5,3,Life Sciences,1,5652,3,Male,85,3,4,Manager,2,Divorced,1158846,1420296,1,Y,Yes,11,3,2,80,1,34,2,3,33,9,0,10
33,No,Travel_Rarely,176,Research & Development,4,4,Medical,1,5653,3,Female,47,2,1,Research Scientist,2,Married,211235,1086138,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
58,No,Travel_Rarely,1401,Sales,25,3,Life Sciences,1,5654,1,Female,99,3,3,Sales Executive,1,Single,631962,195382,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9
39,Yes,Travel_Rarely,1163,Sales,3,2,Medical,1,5655,4,Female,40,3,2,Sales Executive,3,Married,451022,1449180,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0
25,No,Travel_Rarely,579,Research & Development,9,3,Medical,1,5656,3,Male,63,4,1,Research Scientist,3,Married,357315,1453911,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4
39,No,Travel_Rarely,480,Research & Development,1,1,Life Sciences,1,5657,4,Female,65,2,4,Manufacturing Director,4,Married,1065305,589549,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
31,No,Travel_Rarely,648,Research & Development,26,1,Life Sciences,1,5658,1,Male,32,3,1,Research Scientist,3,Divorced,201939,1245913,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3
46,No,Travel_Rarely,1022,Research & Development,2,3,Life Sciences,1,5659,1,Male,51,3,4,Research Director,3,Married,1466361,208330,6,Y,No,13,3,3,80,0,27,2,1,3,2,0,1
26,No,Travel_Rarely,482,Research & Development,3,3,Life Sciences,1,5660,1,Female,89,3,1,Research Scientist,4,Married,212646,904700,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
47,No,Travel_Rarely,1432,Sales,1,4,Life Sciences,1,5661,4,Female,64,2,1,Sales Representative,4,Single,254063,1046298,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
31,No,Travel_Rarely,109,Sales,7,4,Life Sciences,1,5662,2,Male,42,2,1,Sales Representative,3,Married,183596,976578,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2
30,Yes,Travel_Rarely,746,Sales,1,3,Life Sciences,1,5663,2,Male,64,2,2,Sales Executive,1,Married,826348,503312,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
46,No,Travel_Rarely,685,Sales,2,4,Marketing,1,5664,2,Female,84,3,5,Manager,1,Single,1562309,1866836,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1
46,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,5665,2,Male,60,3,2,Laboratory Technician,2,Divorced,200694,888930,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
40,No,Travel_Frequently,1380,Research & Development,26,3,Medical,1,5666,2,Female,53,3,2,Research Scientist,2,Divorced,488870,765343,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
31,No,Non-Travel,968,Sales,26,4,Marketing,1,5667,3,Male,100,3,2,Sales Executive,4,Married,351256,1022062,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
35,No,Travel_Rarely,1021,Research & Development,17,3,Life Sciences,1,5668,4,Female,93,2,3,Healthcare Representative,2,Single,722847,1754620,1,Y,No,19,3,4,80,0,12,3,1,11,8,3,3
52,No,Travel_Frequently,923,Research & Development,25,4,Medical,1,5669,3,Female,82,2,4,Manufacturing Director,4,Married,1158846,1523880,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
40,No,Travel_Rarely,1257,Sales,23,2,Life Sciences,1,5670,4,Male,80,3,3,Sales Executive,3,Single,584901,982471,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2
32,No,Travel_Rarely,828,Research & Development,2,1,Life Sciences,1,5671,4,Male,72,3,1,Research Scientist,1,Single,278714,1261268,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0
36,Yes,Travel_Rarely,1209,Sales,9,4,Life Sciences,1,5672,3,Male,83,2,1,Sales Representative,1,Single,284192,564732,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3
33,No,Travel_Rarely,589,Sales,1,3,Medical,1,5673,1,Male,48,4,2,Sales Executive,1,Divorced,323949,1825419,1,Y,No,22,4,1,80,1,10,5,3,9,8,0,8
52,Yes,Travel_Rarely,1273,Research & Development,4,4,Life Sciences,1,5674,1,Male,35,3,1,Research Scientist,3,Married,198951,863449,9,Y,Yes,12,3,3,80,3,19,2,4,10,0,2,7
39,No,Travel_Rarely,327,Research & Development,6,3,Life Sciences,1,5675,2,Female,74,3,4,Manufacturing Director,3,Single,1112200,1685564,7,Y,No,15,3,3,80,0,21,3,3,20,6,5,13
35,No,Travel_Frequently,495,Research & Development,3,4,Life Sciences,1,5676,3,Male,88,3,2,Research Scientist,3,Single,353912,220033,1,Y,Yes,11,3,2,80,0,8,3,3,9,6,1,1
27,No,Travel_Rarely,1322,Research & Development,20,3,Other,1,5677,4,Male,66,2,1,Laboratory Technician,1,Divorced,317309,1379543,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
29,No,Travel_Rarely,468,Research & Development,18,3,Life Sciences,1,5678,1,Female,77,3,1,Research Scientist,3,Single,215219,1927260,1,Y,No,14,3,3,80,0,6,4,2,5,4,0,4
32,No,Travel_Rarely,348,Sales,8,2,Life Sciences,1,5679,1,Male,30,3,3,Sales Executive,4,Divorced,937651,701848,1,Y,No,18,3,1,80,1,14,5,3,13,7,9,9
53,No,Travel_Rarely,444,Research & Development,2,3,Medical,1,5680,4,Male,40,4,4,Research Director,2,Single,1393985,1633357,4,Y,No,12,3,2,80,0,35,2,2,10,8,8,8
44,Yes,Travel_Rarely,618,Research & Development,15,3,Medical,1,5681,1,Female,74,3,3,Healthcare Representative,4,Married,656530,1180426,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
28,Yes,Travel_Rarely,1407,Research & Development,4,4,Technical Degree,1,5682,3,Male,49,3,1,Laboratory Technician,3,Single,274564,917233,1,Y,Yes,13,3,3,80,0,2,3,2,3,2,2,2
35,No,Travel_Rarely,1387,Research & Development,27,4,Life Sciences,1,5683,4,Male,49,3,2,Manufacturing Director,3,Married,568965,448117,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
31,No,Travel_Rarely,960,Sales,10,3,Marketing,1,5684,4,Male,54,3,2,Sales Executive,4,Single,442058,1794709,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
35,No,Travel_Rarely,1245,Sales,18,3,Medical,1,5685,3,Female,85,3,2,Sales Executive,3,Married,367358,513853,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
24,No,Travel_Rarely,1102,Research & Development,18,1,Life Sciences,1,5686,2,Male,52,3,1,Laboratory Technician,3,Married,180774,1072360,0,Y,No,12,3,3,80,1,6,2,3,6,3,1,2
47,No,Non-Travel,537,Sales,2,4,Marketing,1,5687,3,Male,87,3,2,Sales Executive,2,Married,387029,272655,7,Y,No,11,3,4,80,1,3,3,1,1,0,0,0
37,Yes,Travel_Rarely,837,Human Resources,6,4,Human Resources,1,5688,3,Male,63,3,1,Human Resources,1,Divorced,154380,1919043,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2
54,No,Travel_Rarely,459,Research & Development,2,3,Medical,1,5689,3,Male,60,2,5,Research Director,1,Married,1614018,1639333,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
27,No,Non-Travel,675,Research & Development,10,3,Medical,1,5690,4,Male,55,3,1,Research Scientist,2,Divorced,169237,450358,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
56,No,Travel_Rarely,1148,Research & Development,2,4,Medical,1,5691,2,Male,83,4,4,Research Director,4,Divorced,1238028,1070617,2,Y,No,13,3,4,80,2,30,4,4,7,7,0,0
23,No,Travel_Rarely,202,Research & Development,10,3,Medical,1,5692,1,Female,42,3,1,Research Scientist,2,Married,183762,2025034,1,Y,No,13,3,4,80,1,2,1,3,2,1,1,2
33,No,Travel_Rarely,522,Sales,10,5,Marketing,1,5693,4,Male,84,4,3,Sales Executive,3,Divorced,707741,1801515,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
24,No,Travel_Rarely,553,Research & Development,29,1,Medical,1,5694,2,Male,92,3,1,Laboratory Technician,1,Divorced,327269,306187,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2
36,No,Travel_Frequently,556,Sales,3,4,Medical,1,5695,1,Male,48,2,3,Sales Executive,4,Married,824107,592122,4,Y,No,11,3,1,80,1,16,2,3,13,9,1,12
47,No,Travel_Rarely,1480,Research & Development,5,5,Life Sciences,1,5696,4,Male,42,3,5,Research Director,3,Married,1532346,1360868,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
30,No,Travel_Rarely,1217,Research & Development,24,2,Life Sciences,1,5697,3,Male,82,4,1,Research Scientist,3,Married,240368,1981459,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
33,No,Travel_Rarely,388,Sales,2,4,Medical,1,5698,4,Male,94,3,2,Sales Executive,4,Divorced,452101,304859,1,Y,No,14,3,3,80,2,5,5,3,6,2,0,4
35,No,Travel_Rarely,680,Sales,19,4,Medical,1,5699,2,Male,73,3,2,Sales Executive,1,Married,451520,1319285,0,Y,No,16,3,4,80,1,7,2,1,5,3,0,4
30,Yes,Travel_Frequently,605,Human Resources,7,3,Human Resources,1,5700,3,Female,65,2,1,Human Resources,4,Divorced,181521,779536,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
33,No,Travel_Rarely,912,Research & Development,2,3,Medical,1,5701,3,Male,78,3,1,Laboratory Technician,4,Single,233728,526552,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0
41,No,Travel_Frequently,837,Research & Development,11,3,Life Sciences,1,5702,4,Male,91,2,4,Manager,1,Divorced,1423533,1028204,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
49,No,Travel_Rarely,949,Research & Development,2,2,Technical Degree,1,5703,4,Male,76,4,1,Laboratory Technician,2,Single,169237,1374148,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
51,No,Travel_Rarely,301,Sales,8,4,Marketing,1,5704,4,Male,55,3,1,Sales Representative,2,Married,322621,821617,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
38,No,Non-Travel,1496,Research & Development,25,2,Life Sciences,1,5705,3,Male,71,3,3,Healthcare Representative,3,Married,888764,319882,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
46,No,Travel_Rarely,693,Sales,13,4,Marketing,1,5706,4,Male,41,3,2,Sales Executive,1,Single,444299,997909,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
25,Yes,Travel_Rarely,972,Sales,4,4,Marketing,1,5707,4,Male,47,2,2,Sales Executive,4,Single,483558,745174,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4
34,No,Travel_Rarely,596,Research & Development,25,4,Medical,1,5708,3,Female,55,3,3,Healthcare Representative,3,Divorced,823526,567388,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
33,No,Non-Travel,1212,Research & Development,1,4,Technical Degree,1,5709,4,Male,62,3,2,Research Scientist,1,Married,333992,2065621,4,Y,No,14,3,2,80,1,10,3,2,6,5,1,2
45,No,Travel_Rarely,568,Research & Development,25,2,Life Sciences,1,5710,2,Female,94,2,2,Manufacturing Director,4,Married,509454,1952326,0,Y,No,13,3,4,80,2,10,2,2,8,8,3,8
59,No,Travel_Rarely,1102,Sales,1,2,Technical Degree,1,5711,2,Male,66,3,3,Manager,4,Married,987119,928355,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4
45,No,Travel_Rarely,642,Research & Development,4,3,Medical,1,5712,4,Male,50,3,2,Healthcare Representative,2,Single,472187,389934,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
39,No,Non-Travel,1181,Research & Development,9,5,Life Sciences,1,5713,4,Male,64,2,2,Healthcare Representative,4,Married,441062,1182999,9,Y,No,14,3,4,80,1,4,5,1,2,2,0,2
35,No,Travel_Rarely,1221,Sales,19,3,Medical,1,5714,3,Female,88,3,2,Sales Executive,3,Married,323866,549128,1,Y,No,16,3,2,80,0,6,3,3,5,2,1,0
30,No,Travel_Frequently,1311,Research & Development,23,3,Life Sciences,1,5715,1,Male,96,1,1,Research Scientist,3,Divorced,234558,1837205,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9
36,No,Travel_Rarely,784,Research & Development,7,4,Medical,1,5716,4,Male,78,3,2,Research Scientist,1,Married,375907,1104813,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
44,No,Travel_Frequently,1030,Research & Development,9,5,Medical,1,5717,4,Male,73,3,2,Laboratory Technician,3,Divorced,437078,1631946,3,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7
23,No,Travel_Rarely,616,Research & Development,8,1,Medical,1,5718,2,Male,36,3,1,Laboratory Technician,1,Married,225096,401056,1,Y,No,14,3,4,80,1,5,2,4,3,3,0,2
25,No,Travel_Rarely,900,Sales,4,2,Life Sciences,1,5719,2,Female,99,2,2,Sales Executive,4,Single,375990,973009,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3
24,No,Travel_Rarely,1365,Sales,3,2,Other,1,5720,1,Female,32,3,2,Sales Executive,3,Married,393586,1440133,0,Y,No,21,4,1,80,1,4,2,2,3,2,0,2
31,Yes,Travel_Rarely,531,Sales,20,3,Life Sciences,1,5721,2,Female,72,1,2,Sales Executive,3,Married,363955,2003122,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2
45,Yes,Travel_Rarely,1413,Sales,2,3,Marketing,1,5722,1,Female,94,1,5,Manager,2,Single,1556250,189738,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
